tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,PULocationID,DOLocationID,LocationID,zone,latitude,longitude,borough
2020-12-14 01:16:24,2020-12-14 01:29:45,5.30,79,226,,,,,
2020-12-14 01:06:23,2020-12-14 01:34:30,7.85,230,17,,,,,
2020-12-14 01:35:19,2020-12-14 01:43:16,1.71,17,177,,,,,
2020-12-14 01:47:45,2020-12-14 01:58:57,4.00,137,146,,,,,
2020-12-14 01:06:02,2020-12-14 01:08:58,1.19,224,233,,,,,
2020-12-14 01:49:31,2020-12-14 02:00:57,4.81,137,256,,,,,
2020-12-14 01:30:49,2020-12-14 01:30:52,.00,116,264,,,,,
2020-12-14 01:04:53,2020-12-14 01:44:15,21.65,141,203,,,,,
2020-12-14 01:05:24,2020-12-14 01:11:18,1.53,75,238,,,,,
2020-12-14 01:35:01,2020-12-14 01:51:56,7.00,132,258,,,,,
2020-12-14 01:31:49,2020-12-14 01:48:07,7.66,114,83,,,,,
2020-12-14 01:39:55,2020-12-14 01:53:07,3.94,48,263,,,,,
2020-12-14 01:26:34,2020-12-14 01:43:57,2.53,249,48,,,,,
2020-12-14 01:48:56,2020-12-14 01:56:21,2.00,230,141,,,,,
2020-12-14 01:11:18,2020-12-14 01:22:15,3.30,249,143,,,,,
2020-12-14 01:44:57,2020-12-14 01:50:43,1.70,79,186,,,,,
2020-12-14 01:12:51,2020-12-14 01:20:19,1.02,162,186,,,,,
2020-12-14 01:26:38,2020-12-14 01:38:20,2.65,43,262,,,,,
2020-12-14 01:53:30,2020-12-14 01:55:13,.31,236,237,,,,,
2020-12-14 01:31:15,2020-12-14 01:35:35,1.37,68,186,,,,,
2020-12-14 01:23:25,2020-12-14 01:36:03,3.88,186,236,,,,,
2020-12-14 01:21:55,2020-12-14 01:47:11,11.34,68,14,,,,,
2020-12-14 01:18:39,2020-12-14 01:34:37,4.08,140,226,,,,,
2020-12-14 01:02:56,2020-12-14 01:20:56,9.85,107,244,,,,,
2020-12-14 01:16:07,2020-12-14 01:29:00,6.16,231,228,,,,,
2020-12-14 01:51:33,2020-12-14 02:27:36,9.14,261,76,,,,,
2020-12-14 01:22:50,2020-12-14 01:39:33,5.40,74,48,,,,,
2020-12-14 01:03:34,2020-12-14 01:18:38,4.10,261,217,,,,,
2020-12-14 01:04:27,2020-12-14 01:20:36,5.00,137,49,,,,,
2020-12-14 01:53:05,2020-12-14 02:12:28,12.02,132,82,,,,,
2020-12-14 01:16:56,2020-12-14 01:35:49,5.30,234,80,,,,,
2020-12-14 00:56:59,2020-12-14 00:58:21,.60,229,233,,,,,
2020-12-14 01:31:13,2020-12-14 01:35:09,.80,90,107,,,,,
2020-12-14 01:44:13,2020-12-14 02:21:44,9.55,145,155,,,,,
2020-12-14 01:21:19,2020-12-14 01:41:23,6.50,186,152,,,,,
2020-12-14 01:49:06,2020-12-14 01:50:17,.03,24,24,,,,,
2020-12-14 00:58:23,2020-12-14 01:11:53,4.25,141,249,,,,,
2020-12-14 01:18:36,2020-12-14 01:31:06,4.92,113,112,,,,,
2020-12-14 01:34:07,2020-12-14 01:46:33,4.12,170,7,,,,,
2020-12-14 01:49:54,2020-12-14 02:10:25,6.14,7,125,,,,,
2020-12-14 01:22:40,2020-12-14 01:38:03,3.72,239,42,,,,,
2020-12-14 01:58:34,2020-12-14 02:00:57,.68,239,239,,,,,
2020-12-14 01:21:45,2020-12-14 01:33:50,3.70,140,226,,,,,
2020-12-14 01:21:08,2020-12-14 01:31:38,8.22,236,220,,,,,
2020-12-14 01:36:14,2020-12-14 02:15:20,9.22,163,116,,,,,
2020-12-14 01:03:54,2020-12-14 01:31:13,16.92,45,63,,,,,
2020-12-14 01:03:54,2020-12-14 01:31:13,16.92,45,63,,,,,
2020-12-14 01:40:37,2020-12-14 01:49:13,2.18,137,148,,,,,
2020-12-14 01:09:14,2020-12-14 01:25:39,3.09,162,158,,,,,
2020-12-14 01:34:26,2020-12-14 01:35:11,.10,186,68,,,,,
2020-12-14 01:39:21,2020-12-14 01:42:37,.57,114,144,,,,,
2020-12-14 01:35:01,2020-12-14 02:10:39,10.24,113,264,,,,,
2020-12-14 01:03:43,2020-12-14 01:09:46,2.56,233,263,,,,,
2020-12-14 01:01:15,2020-12-14 01:14:47,2.73,137,231,,,,,
2020-12-14 01:22:04,2020-12-14 01:27:57,1.60,247,152,,,,,
2020-12-14 01:10:24,2020-12-14 01:26:11,8.29,79,133,,,,,
2020-12-14 01:57:48,2020-12-14 02:02:31,1.40,238,166,,,,,
2020-12-14 01:15:05,2020-12-14 01:24:05,1.50,100,164,,,,,
2020-12-14 01:55:56,2020-12-14 01:56:31,.00,100,100,,,,,
2020-12-14 01:13:10,2020-12-14 01:16:25,.99,249,79,,,,,
2020-12-14 01:46:49,2020-12-14 01:54:02,3.58,230,238,,,,,
2020-12-14 01:05:48,2020-12-14 01:41:38,19.10,162,29,,,,,
2020-12-14 01:54:08,2020-12-14 02:09:03,3.60,238,116,,,,,
2020-12-14 01:13:13,2020-12-14 01:23:16,6.28,238,243,,,,,
2020-12-14 01:11:50,2020-12-14 01:25:56,3.50,148,181,,,,,
2020-12-14 01:56:04,2020-12-14 02:27:06,19.97,132,24,,,,,
2020-12-14 01:22:33,2020-12-14 01:33:23,4.57,262,116,,,,,
2020-12-14 01:22:33,2020-12-14 01:33:23,4.57,262,116,,,,,
2020-12-14 01:25:55,2020-12-14 01:37:17,3.01,236,48,,,,,
2020-12-14 01:07:11,2020-12-14 01:21:15,6.98,236,247,,,,,
2020-12-14 01:10:58,2020-12-14 01:19:45,1.90,125,88,,,,,
2020-12-14 01:49:07,2020-12-14 01:58:29,1.40,75,41,,,,,
2020-12-14 01:21:39,2020-12-14 01:34:57,.00,193,162,,,,,
2020-12-14 01:48:28,2020-12-14 01:59:31,1.20,68,68,,,,,
2020-12-14 01:27:48,2020-12-14 01:36:06,5.09,107,75,,,,,
2020-12-14 01:05:19,2020-12-14 01:15:00,2.62,230,107,,,,,
2020-12-14 01:43:11,2020-12-14 01:52:14,2.65,249,261,,,,,
2020-12-14 00:58:27,2020-12-14 01:02:17,.59,231,231,,,,,
2020-12-14 01:05:55,2020-12-14 01:24:04,6.26,114,226,,,,,
2020-12-14 01:29:26,2020-12-14 01:42:23,4.20,186,24,,,,,
2020-12-14 01:23:50,2020-12-14 01:28:26,.90,107,170,,,,,
2020-12-14 01:03:35,2020-12-14 01:24:55,6.76,79,7,,,,,
2020-12-14 01:19:25,2020-12-14 01:22:58,.70,262,236,,,,,
2020-12-14 01:31:13,2020-12-14 01:56:47,8.60,186,243,,,,,
2020-12-14 01:47:02,2020-12-14 01:58:22,4.79,263,79,,,,,
2020-12-14 01:52:06,2020-12-14 02:20:49,17.02,79,76,,,,,
2020-12-14 01:52:06,2020-12-14 02:20:49,17.02,79,258,,,,,
2020-12-14 01:11:32,2020-12-14 01:42:21,8.63,234,173,,,,,
2020-12-14 01:53:33,2020-12-14 02:06:23,7.10,140,13,,,,,
2020-12-14 01:50:41,2020-12-14 02:00:27,5.45,265,152,,,,,
2020-12-14 01:47:47,2020-12-14 02:07:46,9.09,113,129,,,,,
2020-12-15 09:08:20,2020-12-15 09:24:27,2.20,263,237,,,,,
2020-12-15 09:41:42,2020-12-15 10:06:14,4.00,113,143,,,,,
2020-12-15 09:30:55,2020-12-15 09:44:14,2.45,114,170,,,,,
2020-12-15 09:32:53,2020-12-15 09:50:11,3.11,234,141,,,,,
2020-12-15 09:01:02,2020-12-15 09:04:14,.69,234,234,,,,,
2020-12-15 09:41:25,2020-12-15 09:50:04,1.65,137,79,,,,,
2020-12-15 09:52:46,2020-12-15 10:13:38,3.42,79,237,,,,,
2020-12-15 09:41:07,2020-12-15 09:50:44,1.97,142,236,,,,,
2020-12-15 09:57:43,2020-12-15 10:11:44,1.49,43,140,,,,,
2020-12-15 09:38:30,2020-12-15 10:19:37,7.80,186,25,,,,,
2020-12-15 09:16:19,2020-12-15 09:25:00,1.09,142,161,,,,,
2020-12-15 09:35:37,2020-12-15 09:44:07,1.18,48,100,,,,,
2020-12-15 09:53:25,2020-12-15 09:57:53,.49,142,143,,,,,
2020-12-15 09:04:56,2020-12-15 09:18:52,1.70,162,170,,,,,
2020-12-15 09:43:01,2020-12-15 09:47:25,.60,237,162,,,,,
2020-12-15 09:36:42,2020-12-15 09:47:49,1.01,263,75,,,,,
2020-12-15 09:52:33,2020-12-15 09:52:41,.00,74,264,,,,,
2020-12-15 09:12:14,2020-12-15 09:16:25,1.20,263,75,,,,,
2020-12-15 09:32:19,2020-12-15 09:53:23,3.90,41,237,,,,,
2020-12-15 09:13:27,2020-12-15 09:29:10,2.40,262,163,,,,,
2020-12-15 09:56:58,2020-12-15 10:11:19,2.20,50,164,,,,,
2020-12-15 09:11:00,2020-12-15 09:35:06,3.04,107,48,,,,,
2020-12-15 09:49:51,2020-12-15 10:07:22,4.08,186,264,,,,,
2020-12-15 09:10:09,2020-12-15 09:20:20,1.66,68,113,,,,,
2020-12-15 09:22:57,2020-12-15 09:25:45,.55,249,90,,,,,
2020-12-15 09:29:47,2020-12-15 09:32:38,.72,90,100,,,,,
2020-12-15 09:38:35,2020-12-15 09:47:40,1.23,68,50,,,,,
2020-12-15 09:38:16,2020-12-15 09:48:17,1.27,107,170,,,,,
2020-12-15 09:10:55,2020-12-15 09:33:41,2.64,236,163,,,,,
2020-12-15 09:41:44,2020-12-15 09:53:27,1.15,142,237,,,,,
2020-12-15 09:03:58,2020-12-15 09:08:57,1.17,100,50,,,,,
2020-12-15 09:07:43,2020-12-15 09:11:11,.83,262,140,,,,,
2020-12-15 08:59:09,2020-12-15 09:08:22,1.08,236,163,,,,,
2020-12-15 09:12:20,2020-12-15 09:17:35,.66,162,237,,,,,
2020-12-15 09:20:20,2020-12-15 09:24:18,.70,141,263,,,,,
2020-12-15 09:47:53,2020-12-15 10:11:41,3.97,236,246,,,,,
2020-12-15 09:14:30,2020-12-15 09:19:26,1.04,163,100,,,,,
2020-12-15 09:27:36,2020-12-15 09:31:10,.74,230,163,,,,,
2020-12-15 09:33:06,2020-12-15 09:38:03,.87,163,237,,,,,
2020-12-15 09:40:31,2020-12-15 09:49:58,1.30,236,262,,,,,
2020-12-15 09:41:13,2020-12-15 10:24:28,10.00,186,89,,,,,
2020-12-15 09:07:51,2020-12-15 09:12:12,.80,50,230,,,,,
2020-12-15 09:15:53,2020-12-15 09:27:53,1.30,230,237,,,,,
2020-12-15 09:35:04,2020-12-15 09:48:03,1.36,236,140,,,,,
2020-12-15 09:51:41,2020-12-15 10:02:19,1.55,140,262,,,,,
2020-12-15 09:35:06,2020-12-15 09:53:07,2.43,142,140,,,,,
2020-12-15 09:40:07,2020-12-15 09:41:51,.35,162,161,,,,,
2020-12-15 09:48:34,2020-12-15 09:53:02,.79,170,234,,,,,
2020-12-15 09:25:47,2020-12-15 09:31:49,1.01,263,237,,,,,
2020-12-15 09:41:32,2020-12-15 09:52:58,2.33,237,107,,,,,
2020-12-15 09:55:22,2020-12-15 10:04:09,1.47,234,137,,,,,
2020-12-15 09:12:18,2020-12-15 09:19:42,1.30,263,141,,,,,
2020-12-15 09:34:40,2020-12-15 09:53:27,5.60,162,87,,,,,
2020-12-15 09:41:49,2020-12-15 09:43:48,.30,113,113,,,,,
2020-12-15 09:18:54,2020-12-15 09:44:40,4.53,239,137,,,,,
2020-12-15 09:56:41,2020-12-15 10:12:20,2.50,229,239,,,,,
2020-12-15 08:49:52,2020-12-15 08:57:39,1.09,137,186,,,,,
2020-12-15 08:59:12,2020-12-15 09:01:43,1.06,249,186,,,,,
2020-12-15 09:41:36,2020-12-15 09:48:33,1.67,100,142,,,,,
2020-12-15 09:48:00,2020-12-15 09:52:06,.71,163,142,,,,,
2020-12-15 09:02:57,2020-12-15 09:18:30,1.93,24,74,,,,,
2020-12-15 09:40:50,2020-12-15 09:55:40,1.96,43,140,,,,,
2020-12-15 09:23:52,2020-12-15 09:28:39,.78,239,142,,,,,
2020-12-15 09:36:37,2020-12-15 09:50:35,2.12,238,163,,,,,
2020-12-15 09:05:16,2020-12-15 09:08:30,.55,87,88,,,,,
2020-12-15 09:38:54,2020-12-15 09:49:31,1.21,48,233,,,,,
2020-12-15 09:19:32,2020-12-15 09:27:04,.90,263,75,,,,,
2020-12-15 09:28:18,2020-12-15 09:39:56,1.17,45,261,,,,,
2020-12-15 09:50:43,2020-12-15 09:58:12,.91,231,231,,,,,
2020-12-15 09:03:58,2020-12-15 09:10:11,1.35,48,163,,,,,
2020-12-15 09:16:11,2020-12-15 09:29:09,2.43,161,249,,,,,
2020-12-15 09:07:11,2020-12-15 09:13:20,.81,141,237,,,,,
2020-12-15 09:15:32,2020-12-15 09:20:17,.58,237,162,,,,,
2020-12-15 09:55:00,2020-12-15 10:17:22,3.54,186,236,,,,,
2020-12-15 09:11:52,2020-12-15 09:20:16,1.06,43,161,,,,,
2020-12-15 09:23:17,2020-12-15 09:34:05,1.83,170,79,,,,,
2020-12-15 09:53:12,2020-12-15 10:06:31,1.66,162,50,,,,,
2020-12-15 09:20:40,2020-12-15 09:34:05,2.10,170,249,,,,,
2020-12-15 09:03:20,2020-12-15 09:06:37,.61,163,163,,,,,
2020-12-15 09:09:03,2020-12-15 09:16:19,1.28,236,239,,,,,
2020-12-15 09:38:51,2020-12-15 09:46:50,.86,142,142,,,,,
2020-12-15 09:48:51,2020-12-15 09:58:43,1.20,142,163,,,,,
2020-12-15 09:32:41,2020-12-15 09:39:44,.63,48,161,,,,,
2020-12-15 09:55:09,2020-12-15 10:02:30,1.50,162,234,,,,,
2020-12-15 09:29:46,2020-12-15 09:42:07,1.72,238,41,,,,,
2020-12-15 09:47:13,2020-12-15 10:08:22,3.35,151,141,,,,,
2020-12-15 09:15:44,2020-12-15 09:31:16,1.83,237,262,,,,,
2020-12-15 09:44:45,2020-12-15 10:03:48,2.26,43,170,,,,,
2020-12-15 09:05:12,2020-12-15 09:16:46,1.02,186,137,,,,,
2020-12-15 09:20:02,2020-12-15 09:36:22,2.15,107,163,,,,,
2020-12-15 09:13:50,2020-12-15 09:24:55,1.90,151,236,,,,,
2020-12-15 09:04:35,2020-12-15 09:17:09,2.13,166,75,,,,,
2020-12-15 09:22:00,2020-12-15 09:43:50,2.43,41,43,,,,,
2020-12-15 09:23:17,2020-12-15 09:38:29,2.77,141,151,,,,,
2020-12-15 09:49:01,2020-12-15 10:05:46,1.73,43,140,,,,,
2020-12-15 09:25:01,2020-12-15 09:48:39,3.10,262,230,,,,,
2020-12-15 09:12:44,2020-12-15 09:19:03,1.26,236,237,,,,,
2020-12-15 09:39:07,2020-12-15 09:55:31,3.07,236,234,,,,,
2020-12-15 09:33:54,2020-12-15 09:43:30,1.68,239,230,,,,,
2020-12-15 09:08:39,2020-12-15 09:17:09,1.09,90,137,,,,,
2020-12-16 11:26:07,2020-12-16 11:30:55,.72,236,236,,,,,
2020-12-16 11:42:03,2020-12-16 11:55:23,1.29,236,75,,,,,
2020-12-16 11:18:59,2020-12-16 11:25:29,1.34,148,107,,,,,
2020-12-16 11:27:39,2020-12-16 11:47:25,1.94,262,237,,,,,
2020-12-16 11:48:33,2020-12-16 11:55:46,1.41,237,100,,,,,
2020-12-16 11:08:28,2020-12-16 11:16:52,1.63,233,141,,,,,
2020-12-16 11:23:47,2020-12-16 11:30:45,2.17,141,145,,,,,
2020-12-16 11:06:14,2020-12-16 11:24:54,2.40,140,239,,,,,
2020-12-16 11:33:28,2020-12-16 11:49:40,2.00,143,141,,,,,
2020-12-16 11:37:59,2020-12-16 11:44:25,1.00,236,75,,,,,
2020-12-16 11:54:24,2020-12-16 12:04:47,.50,236,237,,,,,
2020-12-16 11:47:53,2020-12-16 12:03:31,3.12,233,142,,,,,
2020-12-16 11:23:18,2020-12-16 11:33:31,1.67,141,170,,,,,
2020-12-16 11:37:04,2020-12-16 11:54:54,2.29,234,142,,,,,
2020-12-16 11:52:47,2020-12-16 11:56:33,1.02,114,107,,,,,
2020-12-16 11:23:11,2020-12-16 11:43:43,3.40,249,163,,,,,
2020-12-16 11:45:35,2020-12-16 11:50:13,.80,237,237,,,,,
2020-12-16 11:07:05,2020-12-16 11:12:43,.75,41,74,,,,,
2020-12-16 11:47:02,2020-12-16 11:52:42,.74,142,239,,,,,
2020-12-16 11:23:02,2020-12-16 11:43:30,3.00,161,114,,,,,
2020-12-16 11:20:11,2020-12-16 11:37:10,2.70,238,161,,,,,
2020-12-16 11:51:34,2020-12-16 12:06:31,2.40,48,262,,,,,
2020-12-16 11:45:10,2020-12-16 11:54:56,1.30,233,100,,,,,
2020-12-16 11:55:49,2020-12-16 12:10:01,2.40,100,158,,,,,
2020-12-16 11:18:42,2020-12-16 11:47:49,8.35,161,189,,,,,
2020-12-16 10:59:54,2020-12-16 11:12:40,1.23,237,161,,,,,
2020-12-16 11:24:47,2020-12-16 11:34:41,1.78,237,142,,,,,
2020-12-16 11:39:40,2020-12-16 11:41:56,.38,143,239,,,,,
2020-12-16 11:46:19,2020-12-16 11:52:18,.91,238,236,,,,,
2020-12-16 11:57:44,2020-12-16 12:05:16,.98,236,237,,,,,
2020-12-16 11:13:28,2020-12-16 11:22:31,1.50,237,162,,,,,
2020-12-16 11:29:46,2020-12-16 11:39:05,2.90,141,226,,,,,
2020-12-16 11:21:59,2020-12-16 11:41:50,9.40,74,87,,,,,
2020-12-16 11:55:24,2020-12-16 12:08:18,1.60,263,239,,,,,
2020-12-16 10:59:22,2020-12-16 11:11:02,.99,236,141,,,,,
2020-12-16 11:38:25,2020-12-16 11:51:08,2.22,236,142,,,,,
2020-12-16 10:49:40,2020-12-16 11:04:43,.00,100,239,,,,,
2020-12-16 11:06:58,2020-12-16 11:15:42,1.78,239,163,,,,,
2020-12-16 11:29:11,2020-12-16 11:36:43,.61,100,50,,,,,
2020-12-16 11:37:37,2020-12-16 11:44:51,1.39,48,161,,,,,
2020-12-16 11:37:08,2020-12-16 12:04:30,1.98,162,100,,,,,
2020-12-16 11:06:22,2020-12-16 11:16:49,1.80,107,45,,,,,
2020-12-16 11:35:39,2020-12-16 11:46:31,1.60,113,137,,,,,
2020-12-16 11:44:41,2020-12-16 11:52:33,.94,114,249,,,,,
2020-12-16 11:16:24,2020-12-16 11:32:09,2.76,161,249,,,,,
2020-12-16 11:17:43,2020-12-16 11:25:57,1.50,141,75,,,,,
2020-12-16 11:48:58,2020-12-16 11:55:33,1.20,141,43,,,,,
2020-12-16 11:35:08,2020-12-16 11:48:15,1.30,226,226,,,,,
2020-12-16 11:24:04,2020-12-16 11:29:02,.70,236,237,,,,,
2020-12-16 11:10:29,2020-12-16 11:26:39,1.78,161,236,,,,,
2020-12-16 11:18:44,2020-12-16 11:24:37,.90,151,239,,,,,
2020-12-16 11:40:39,2020-12-16 12:10:49,11.17,132,225,,,,,
2020-12-16 11:02:57,2020-12-16 11:09:29,.80,246,186,,,,,
2020-12-16 11:22:38,2020-12-16 11:39:16,2.40,161,263,,,,,
2020-12-16 11:43:12,2020-12-16 12:07:16,2.80,263,142,,,,,
2020-12-16 11:04:53,2020-12-16 11:09:52,.78,41,151,,,,,
2020-12-16 11:20:27,2020-12-16 11:35:50,2.58,238,48,,,,,
2020-12-16 11:01:07,2020-12-16 11:12:17,2.42,141,233,,,,,
2020-12-16 11:24:03,2020-12-16 11:39:47,8.50,236,138,,,,,
2020-12-16 11:09:42,2020-12-16 11:19:37,2.40,43,142,,,,,
2020-12-16 11:44:42,2020-12-16 11:55:38,1.79,142,238,,,,,
2020-12-16 11:57:44,2020-12-16 12:03:50,1.45,238,43,,,,,
2020-12-16 11:04:13,2020-12-16 11:17:59,2.32,238,41,,,,,
2020-12-16 11:20:49,2020-12-16 11:34:22,1.67,238,43,,,,,
2020-12-16 11:47:05,2020-12-16 12:03:17,1.77,48,141,,,,,
2020-12-16 11:52:24,2020-12-16 12:02:55,1.70,163,234,,,,,
2020-12-16 11:32:16,2020-12-16 11:49:10,2.60,114,233,,,,,
2020-12-16 11:50:49,2020-12-16 11:54:39,.70,233,137,,,,,
2020-12-16 11:36:03,2020-12-16 11:44:12,1.02,237,236,,,,,
2020-12-16 06:15:06,2020-12-16 06:25:21,1.97,229,263,,,,,
2020-12-16 06:39:58,2020-12-17 05:50:11,.88,236,237,,,,,
2020-12-16 10:53:16,2020-12-16 10:58:04,.80,151,151,,,,,
2020-12-16 11:00:58,2020-12-16 11:13:00,2.00,151,142,,,,,
2020-12-16 11:30:07,2020-12-16 11:36:29,.90,113,234,,,,,
2020-12-16 10:59:38,2020-12-16 11:04:57,.55,164,137,,,,,
2020-12-16 11:11:32,2020-12-16 11:19:49,.98,137,79,,,,,
2020-12-16 11:37:59,2020-12-16 11:51:10,2.20,234,48,,,,,
2020-12-16 11:55:00,2020-12-16 12:00:33,1.14,48,237,,,,,
2020-12-16 11:35:25,2020-12-16 11:46:51,2.71,262,161,,,,,
2020-12-16 11:26:49,2020-12-16 11:41:40,2.29,234,141,,,,,
2020-12-16 11:07:20,2020-12-16 11:24:53,1.90,148,164,,,,,
2020-12-16 11:29:53,2020-12-16 11:37:16,.80,164,233,,,,,
2020-12-16 11:42:05,2020-12-16 11:49:17,.50,170,170,,,,,
2020-12-16 11:09:15,2020-12-16 11:22:19,1.53,237,161,,,,,
2020-12-16 11:27:48,2020-12-16 11:43:47,2.63,161,114,,,,,
2020-12-16 11:53:50,2020-12-16 11:56:07,.50,79,79,,,,,
2020-12-16 11:30:01,2020-12-16 11:42:39,1.82,151,143,,,,,
2020-12-16 11:53:02,2020-12-16 11:59:32,.97,48,143,,,,,
2020-12-16 11:07:59,2020-12-16 11:25:02,2.56,234,43,,,,,
2020-12-16 11:20:14,2020-12-16 11:31:10,2.22,236,142,,,,,
2020-12-16 11:20:38,2020-12-16 11:37:01,2.70,237,234,,,,,
2020-12-16 11:40:57,2020-12-16 12:16:04,6.70,90,260,,,,,
2020-12-16 11:15:09,2020-12-16 11:34:31,2.79,186,100,,,,,
2020-12-16 11:35:41,2020-12-16 11:46:23,1.31,100,234,,,,,
2020-12-16 11:29:14,2020-12-16 11:37:28,1.79,114,164,,,,,
2020-12-16 11:54:37,2020-12-16 12:10:21,1.71,163,186,,,,,
2020-12-16 11:11:35,2020-12-16 11:16:54,1.00,141,233,,,,,
2020-12-16 11:50:05,2020-12-16 12:00:29,1.38,48,233,,,,,
2020-12-16 10:38:19,2020-12-16 10:46:00,3.45,239,246,,,,,
2020-12-16 11:24:01,2020-12-16 11:42:29,1.89,237,262,,,,,
2020-12-17 08:25:40,2020-12-17 08:33:53,2.23,107,140,,,,,
2020-12-17 08:38:17,2020-12-17 08:41:58,.48,140,140,,,,,
2020-12-17 08:46:16,2020-12-17 08:55:28,1.38,141,163,,,,,
2020-12-17 08:59:23,2020-12-17 09:10:04,1.16,162,140,,,,,
2020-12-17 08:22:01,2020-12-17 08:30:00,1.51,263,140,,,,,
2020-12-17 08:38:08,2020-12-17 08:46:30,.43,141,140,,,,,
2020-12-17 08:48:53,2020-12-17 09:00:06,2.61,140,170,,,,,
2020-12-17 08:06:28,2020-12-17 09:02:51,17.54,132,48,,,,,
2020-12-17 08:43:23,2020-12-17 08:55:03,2.36,68,50,,,,,
2020-12-17 08:00:10,2020-12-17 08:06:58,1.42,186,107,,,,,
2020-12-17 08:14:03,2020-12-17 08:22:54,1.32,233,100,,,,,
2020-12-17 08:27:13,2020-12-17 08:33:47,1.37,90,107,,,,,
2020-12-17 08:36:20,2020-12-17 08:41:35,.91,107,234,,,,,
2020-12-17 08:42:52,2020-12-17 08:47:01,.68,234,79,,,,,
2020-12-17 08:14:04,2020-12-17 08:28:09,2.19,238,152,,,,,
2020-12-17 08:41:22,2020-12-17 08:51:47,1.89,238,142,,,,,
2020-12-17 08:52:42,2020-12-17 09:00:41,.94,142,230,,,,,
2020-12-17 08:09:50,2020-12-17 08:18:15,1.71,162,79,,,,,
2020-12-17 08:23:48,2020-12-17 08:30:49,1.35,107,233,,,,,
2020-12-17 08:09:53,2020-12-17 08:13:58,.50,48,48,,,,,
2020-12-17 08:35:21,2020-12-17 08:53:29,1.90,90,163,,,,,
2020-12-17 08:56:22,2020-12-17 09:10:45,3.00,48,75,,,,,
2020-12-17 08:28:35,2020-12-17 08:41:12,1.80,141,164,,,,,
2020-12-17 08:47:55,2020-12-17 08:58:55,2.02,90,50,,,,,
2020-12-17 08:14:15,2020-12-17 08:24:01,2.92,140,137,,,,,
2020-12-17 08:27:06,2020-12-17 08:33:48,1.29,137,170,,,,,
2020-12-17 08:41:53,2020-12-17 08:56:39,3.04,100,140,,,,,
2020-12-17 08:46:08,2020-12-17 08:56:29,1.50,125,246,,,,,
2020-12-17 08:14:22,2020-12-17 08:27:31,2.40,75,43,,,,,
2020-12-17 08:48:29,2020-12-17 08:56:05,1.10,140,237,,,,,
2020-12-17 08:22:56,2020-12-17 08:32:58,2.10,148,233,,,,,
2020-12-17 08:38:34,2020-12-17 08:52:22,1.60,137,186,,,,,
2020-12-17 08:16:20,2020-12-17 08:23:49,1.53,100,142,,,,,
2020-12-17 08:25:22,2020-12-17 08:29:15,.70,142,163,,,,,
2020-12-17 08:57:45,2020-12-17 09:30:10,9.80,132,61,,,,,
2020-12-17 08:13:11,2020-12-17 08:17:28,.90,141,236,,,,,
2020-12-17 08:18:29,2020-12-17 08:31:13,2.54,237,48,,,,,
2020-12-17 08:32:37,2020-12-17 08:41:17,1.62,48,142,,,,,
2020-12-17 08:03:58,2020-12-17 08:15:20,1.39,47,159,,,,,
2020-12-17 08:51:24,2020-12-17 09:05:21,2.63,262,162,,,,,
2020-12-17 08:14:39,2020-12-17 08:21:38,2.58,140,137,,,,,
2020-12-17 08:30:56,2020-12-17 08:44:56,2.08,140,142,,,,,
2020-12-17 08:47:08,2020-12-17 09:06:16,5.17,142,231,,,,,
2020-12-17 08:30:12,2020-12-17 08:44:27,3.39,226,162,,,,,
2020-12-17 08:53:50,2020-12-17 09:00:20,.83,162,161,,,,,
2020-12-17 08:13:35,2020-12-17 08:15:43,.13,238,238,,,,,
2020-12-17 08:18:42,2020-12-17 08:34:44,2.67,238,140,,,,,
2020-12-17 08:43:54,2020-12-17 09:13:49,4.15,262,186,,,,,
2020-12-17 08:23:55,2020-12-17 08:48:54,4.01,186,75,,,,,
2020-12-17 08:49:41,2020-12-17 08:56:59,1.34,75,263,,,,,
2020-12-17 08:48:50,2020-12-17 09:01:18,1.40,186,137,,,,,
2020-12-17 08:38:28,2020-12-17 09:02:24,2.63,167,94,,,,,
2020-12-17 08:47:47,2020-12-17 09:07:52,10.00,132,82,,,,,
2020-12-17 08:20:05,2020-12-17 08:28:22,1.70,141,162,,,,,
2020-12-17 08:34:46,2020-12-17 08:43:41,1.90,229,236,,,,,
2020-12-17 08:45:58,2020-12-17 08:58:21,1.27,113,4,,,,,
2020-12-17 08:06:39,2020-12-17 08:09:08,.30,113,249,,,,,
2020-12-17 08:14:18,2020-12-17 08:24:13,1.60,186,163,,,,,
2020-12-17 08:25:57,2020-12-17 08:36:58,1.70,163,236,,,,,
2020-12-17 08:48:01,2020-12-17 08:59:55,2.10,236,142,,,,,
2020-12-17 08:06:35,2020-12-17 08:14:03,1.20,90,170,,,,,
2020-12-17 08:29:12,2020-12-17 08:46:09,3.20,79,163,,,,,
2020-12-17 08:51:50,2020-12-17 09:10:43,5.20,48,13,,,,,
2020-12-17 08:54:22,2020-12-17 08:59:41,1.20,113,125,,,,,
2020-12-17 08:14:49,2020-12-17 08:26:53,3.40,137,263,,,,,
2020-12-17 08:36:08,2020-12-17 08:36:14,.01,236,236,,,,,
2020-12-17 08:36:35,2020-12-17 08:50:42,2.45,236,161,,,,,
2020-12-17 08:30:41,2020-12-17 09:12:17,18.47,132,246,,,,,
